update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
260,1918,332800,686.4310606362815,891,0.1701875003054738,0.3064127578835068,0.0,0.9100000262260437,0.3125,134.5625,86.25831028805283,10.0,300.0,1.762486857175827,0.9559150993824005,0.04507886134088039,3.4472109973430634,1.7510595321655273,nan,1.239759922027588
270,1990,345600,673.2193793355972,909,0.20234375074505806,0.31054944902151316,0.0,0.7929999828338623,0.3125,221.75,131.93061623444348,29.0,400.0,1.7298336446285247,0.9276381015777588,-0.32311504930257795,5.353716933727265,2.3364453315734863,nan,0.9675623774528503
280,2059,358400,678.0245771651834,928,0.13996874913573265,0.29862876541135724,0.0,0.9100000262260437,0.1875,189.6875,107.58003924404377,10.0,400.0,1.6820188403129577,0.9034955859184265,0.017338116466999055,3.9947217226028444,1.997878909111023,nan,1.5942718982696533
290,2129,371200,673.3815040211922,947,0.2081562504172325,0.3210380482406691,0.0,0.9235000014305115,0.3125,153.0,102.60299703225047,17.0,400.0,1.7152614712715148,0.24105991497635842,-0.4272433236241341,4.703307807445526,1.9072580337524414,nan,1.361159086227417
300,2204,384000,680.8851301418396,967,0.14137499779462814,0.29968772300792973,0.0,0.9369999766349792,0.1875,172.3125,92.2914667981282,7.0,300.0,1.7799252986907959,0.40773396044969556,-0.19121890142560005,3.6475028097629547,1.614733338356018,nan,1.140484094619751
310,2280,396800,589.3248938987573,1183,0.13265624828636646,0.30986784771499476,0.0,0.9909999966621399,0.1875,175.6875,94.78971380772283,1.0,300.0,1.8011483013629914,0.6581464558839798,0.2321764763444662,0.41254545710980894,0.4204377233982086,nan,0.7374936938285828
320,2357,409600,673.8863634737568,1205,0.04062500037252903,0.10865477259187675,0.0,0.3700000047683716,0.125,196.875,97.19302637020827,70.0,400.0,1.809868836402893,0.26645664051175116,-0.09761223532259464,0.7830553531646729,0.27581673860549927,nan,1.5630031824111938
330,2421,422400,672.4850552171584,1224,0.1786718792282045,0.29843866072033537,0.0,0.8109999895095825,0.3125,197.75,112.78990424678975,42.0,400.0,1.7837261378765106,0.6311183422803879,-0.23723706379532813,3.2616120338439942,1.3757318258285522,nan,0.6547495722770691
340,2500,435200,678.4282156510205,1243,0.22306250222027302,0.339839711984725,0.0,0.8830000162124634,0.3125,161.0625,99.07980921333065,13.0,300.0,1.7876077115535736,0.8855219542980194,-0.18789245262742044,5.5602792263031,2.574371099472046,nan,0.8751376867294312
350,2575,448000,659.1592581410702,1262,0.057999998331069946,0.22463302761629186,0.0,0.9279999732971191,0.0625,194.25,95.6343949633185,8.0,400.0,1.8102119147777558,0.5386178255081177,0.17723458781838416,1.6145487934350968,0.9664071202278137,nan,0.5680395364761353
360,2655,460800,687.1757683243574,1281,0.23684374801814556,0.3658050895190851,0.0,0.9729999899864197,0.3125,167.9375,108.6907705085855,3.0,300.0,1.828764373064041,0.7269833892583847,-0.24721818938851356,3.4108868539333344,1.4399375915527344,nan,1.5545679330825806
370,2722,473600,648.3052486468054,1300,0.1464687492698431,0.24965385201535814,0.0,0.7795000076293945,0.3125,193.3125,107.35089586840904,38.0,400.0,1.819157212972641,0.5139369994401932,-0.3657737962901592,4.2678692698478695,1.749969482421875,nan,0.8108283281326294
380,2798,486400,644.307824209765,1319,0.057999998331069946,0.22463302761629186,0.0,0.9279999732971191,0.0625,219.25,100.29176187504136,8.0,400.0,1.7973306119441985,0.6327629625797272,0.19665878564119338,1.4083021938800813,0.8828364610671997,nan,0.44320258498191833
390,2874,499200,663.3782772063156,1338,0.08684375137090683,0.2343016075719297,0.0,0.8245000243186951,0.125,199.0,108.66519682032514,39.0,400.0,1.742193979024887,1.26601203083992,0.505429083108902,0.36455781310796737,0.6702860593795776,nan,2.453878879547119
400,2949,512000,671.1785779294426,1356,0.24987499974668026,0.38462560852295524,0.0,0.9819999933242798,0.3125,141.25,91.64367135814672,4.0,300.0,1.7723343312740325,0.3518796876072884,-0.4791288062930107,8.012535881996154,3.509416341781616,nan,2.324845314025879
410,3017,524800,583.7059606468017,1537,0.10996875166893005,0.26091920218131565,0.0,0.9865000247955322,0.1875,224.5,122.38412887298745,3.0,400.0,1.7789824843406676,0.5861808210611343,0.20940749049186708,0.07043730076402425,0.22683632373809814,nan,0.6061280965805054
420,3096,537600,568.7657601623523,1559,0.0253749992698431,0.09827694958212768,0.0,0.4059999883174896,0.0625,204.0,80.56053624449132,100.0,400.0,1.8014578521251678,0.6437018126249313,-0.012680134549736977,1.1437539935112,0.541182279586792,nan,0.3949417471885681
430,3163,550400,681.1530163937255,1581,0.1315312534570694,0.28033320515396887,0.0,0.8335000276565552,0.1875,212.4375,115.64599471555424,37.0,400.0,1.8213278293609618,0.49495205730199815,0.21404607072472573,0.11382184587419034,0.2527436912059784,nan,0.8665589690208435
440,3248,563200,663.7421756642046,1600,0.3050781227648258,0.3752206151627514,0.0,0.9549999833106995,0.4375,162.875,122.95419624803377,5.0,400.0,1.785917043685913,0.8759396940469741,-1.0441772222518921,12.242199754714965,5.0590643882751465,nan,4.37360143661499
450,3307,576000,681.1989954910786,1619,0.1380625031888485,0.28522518568946253,0.0,0.9010000228881836,0.25,215.0,105.75975132345953,11.0,400.0,1.7870477855205535,0.17684562429785727,-0.3588687926530838,4.207730221748352,1.7271260023117065,nan,1.1478633880615234
460,3382,588800,658.2418167428567,1638,0.237125001847744,0.36587103049144126,0.0,0.9639999866485596,0.3125,177.125,120.83711919356568,4.0,400.0,1.7709306538105012,0.45041405111551286,-0.40402028188109396,6.71734356880188,2.9369425773620605,nan,4.925992012023926
470,3458,601600,682.2190436979317,1657,0.2827499993145466,0.372342835254262,0.0,0.8830000162124634,0.375,124.0625,79.29649168626567,13.0,200.0,1.79946271777153,0.5437374353408814,-0.3807729508727789,5.207599866390228,2.2050323486328125,nan,3.139559268951416
480,3530,614400,658.4671418254891,1676,0.27862499840557575,0.3927517696848875,0.0,0.9955000281333923,0.375,146.9375,118.13470528913169,1.0,400.0,1.7908471465110778,0.5009527072310448,-0.4206428125500679,6.66466748714447,2.8937828540802,nan,2.0043692588806152
490,3610,627200,661.7890153096155,1695,0.17989062424749136,0.28968340523790104,0.0,0.8560000061988831,0.3125,164.6875,83.58357998883513,43.0,300.0,1.6936486601829528,1.1887344241142273,-0.10432331375777722,3.604283702373505,1.6808820962905884,nan,1.778389811515808
500,3675,640000,674.951726204934,1714,0.0937812477350235,0.25759311851508004,0.0,0.9459999799728394,0.125,201.0625,104.075374578956,18.0,400.0,1.8130426466464997,0.14674899876117706,-0.33838199377059935,5.162461137771606,2.224717855453491,nan,1.5027543306350708
510,3751,652800,602.3914654827482,1929,0.0761250015348196,0.21775470467765023,0.0,0.8920000195503235,0.1875,201.0625,94.15775907353573,48.0,400.0,1.6881327271461486,0.8761040568351746,0.4063972637057304,0.20067960396409035,0.48985573649406433,nan,1.2652090787887573
520,3827,665600,659.8357191658802,1949,0.19487500004470348,0.3552824352661106,0.0,0.9909999966621399,0.25,177.125,110.83088186511917,2.0,300.0,1.6798162400722503,0.7150832742452622,-0.08851522225886584,3.5429513216018678,1.666162371635437,nan,0.4532497823238373
530,3896,678400,698.8527493841262,1968,0.16801562160253525,0.30718261160419935,0.0,0.9909999966621399,0.25,183.0,124.18635190712384,1.0,400.0,1.7558161914348602,0.5080033734440803,0.2526228740811348,0.0630489083006978,0.2665891647338867,nan,0.40161025524139404
540,3978,691200,664.1157566134373,1986,0.2356249988079071,0.36394790643592856,0.0,0.9850000143051147,0.3125,155.9375,98.24807170499582,5.0,300.0,1.7661950707435607,0.5464213341474533,-0.14666936174035072,3.1419951915740967,1.4066661596298218,nan,0.24317549169063568
550,4047,704000,646.1323435944645,2006,0.28843750432133675,0.3724959748314323,0.0,0.9100000262260437,0.4375,131.3125,106.35654584345056,10.0,400.0,1.741902470588684,1.1040451169013976,-0.042588166892528534,5.3429143786430355,2.611449956893921,nan,1.4910967350006104
560,4124,716800,634.5362581654136,2025,0.12409374956041574,0.2611471238735488,0.0,0.968500018119812,0.25,152.0,93.25837763975953,7.0,400.0,1.789379930496216,0.3198909506201744,-0.022940586134791375,1.8821916995570063,0.9002615213394165,nan,0.35293832421302795
570,4199,729600,688.1636136430669,2044,0.07718749903142452,0.2397976252922104,0.0,0.9729999899864197,0.125,191.6875,114.291140705437,3.0,400.0,1.7219250857830048,0.905894187092781,0.40037821903824805,1.0340658292174338,0.9001919627189636,nan,1.9303624629974365
580,4282,742400,687.0263634577892,2063,0.30806250125169754,0.40043967619718673,0.0,0.9459999799728394,0.375,128.4375,115.01628621091015,12.0,400.0,1.675238412618637,0.7498202741146087,-0.722191958129406,11.530334043502808,5.026223182678223,nan,6.329934120178223
590,4362,755200,708.061486648315,2081,0.2638124991208315,0.36288862219882745,0.0,0.8740000128746033,0.375,162.625,100.7024546622375,14.0,400.0,1.8119201838970185,0.19115964248776435,-1.2986020922660828,12.327512121200561,4.847034454345703,nan,5.7685227394104
600,4441,768000,714.684673063634,2099,0.188656248152256,0.31805859601696623,0.0,0.8560000061988831,0.3125,150.8125,82.05883464776964,32.0,300.0,1.7706545114517211,0.5879133731126786,0.2181785747408867,0.16163859516382217,0.28129133582115173,nan,0.8603759407997131
610,4524,780800,573.2460081486706,2301,0.21528124995529652,0.3499593687961362,0.0,0.9789999723434448,0.3125,176.125,122.56879445845912,7.0,400.0,1.7151536166667938,0.6802095532417297,-0.44500561282038686,6.834710741043091,2.955198287963867,nan,1.5486159324645996
620,4598,793600,642.3258504518838,2322,0.20914062298834324,0.35344279651296895,0.0,0.9819999933242798,0.3125,150.25,106.15348557631069,2.0,400.0,1.7427477061748504,0.610059243440628,0.12023165579885245,0.9479738295078277,0.5767911076545715,nan,1.4422298669815063
630,4670,806400,674.9347557053871,2341,0.12062499672174454,0.22602090666243618,0.0,0.7749999761581421,0.25,212.25,88.6302008347042,50.0,400.0,1.7359984397888184,0.816679111123085,-0.18059715405106544,1.8689541041851043,0.736519992351532,nan,0.9148849844932556
640,4750,819200,617.7197393263257,2360,0.26053124852478504,0.3536610062175452,0.0,0.9459999799728394,0.375,165.875,127.38959680837364,12.0,400.0,1.732569307088852,0.5598641395568847,-0.6936673685908318,10.550462555885314,4.564238548278809,nan,4.252166748046875
650,4809,832000,680.4633840419459,2379,0.11606249958276749,0.24456759459624763,0.0,0.6940000057220459,0.1875,207.5,117.33392518790122,34.0,400.0,1.6742314279079438,0.8934044867753983,0.010962061211466789,1.4608621686697005,0.7246508002281189,nan,1.2802928686141968
660,4887,844800,659.201182672715,2398,0.24853124655783176,0.380361559247445,0.0,0.9909999966621399,0.375,148.375,105.82584455131932,2.0,400.0,1.7371700525283813,0.6401063412427902,-0.26571097001433375,3.2970559179782866,1.3654452562332153,nan,8.769320487976074
670,4961,857600,653.1195257674418,2417,0.15600000321865082,0.3263778552272344,0.0,0.9100000262260437,0.1875,161.625,92.19332608708724,10.0,400.0,1.7209143698215486,0.6293435454368591,0.09207513853907585,2.5629856146872045,1.3563587665557861,nan,1.074217438697815
680,5032,870400,650.0734711215035,2436,0.21639062464237213,0.37811474012486274,0.0,0.9572499990463257,0.25,157.625,102.51089881080938,7.0,300.0,1.6807699382305146,0.8481200575828552,0.34482224136590955,0.809909962117672,0.7329695224761963,nan,1.5624028444290161
690,5107,883200,633.5446270168261,2455,0.18218750040978193,0.32065216326412377,0.0,0.8920000195503235,0.3125,184.375,120.16024456949145,18.0,400.0,1.6888352453708648,0.5977761298418045,-0.16520504243671894,3.7389758706092833,1.6873944997787476,nan,0.9702701568603516
700,5174,896000,689.9243509457127,2474,0.07006249949336052,0.1860048597217628,0.0,0.6039999723434448,0.125,225.3125,98.61713767773834,44.0,400.0,1.6535739958286286,0.7519515126943588,-0.17756537720561028,3.613605499267578,1.6127017736434937,nan,1.5689178705215454
710,5250,908800,592.0902558103038,2691,0.2844843752682209,0.3830910311952309,0.0,0.9279999732971191,0.375,153.3125,108.5971447311116,8.0,400.0,1.6745835542678833,0.38871775567531586,-0.14196741469204427,4.016456758975982,1.8495151996612549,nan,0.48949170112609863
720,5320,921600,662.5451206689736,2712,0.18287499994039536,0.3216941233750151,0.0,0.8650000095367432,0.25,173.875,114.10459839550727,15.0,400.0,1.6475452303886413,0.4556801036000252,-0.6509176582098007,7.22818694114685,2.9467005729675293,nan,3.659430503845215
730,5399,934400,663.7235486766658,2731,0.17125000059604645,0.3075240859539511,0.0,0.9100000262260437,0.25,182.8125,88.35526211692205,10.0,300.0,1.6479727387428285,0.8842053592205048,0.10473222900182008,2.1376095712184906,1.1570574045181274,nan,1.4178705215454102
740,5472,947200,695.5654129918292,2750,0.15084374696016312,0.31697326444125856,0.0,0.9415000081062317,0.1875,178.9375,90.20079597071192,13.0,300.0,1.7758805930614472,0.05695974547415972,-0.5330728739500046,5.665812194347382,2.282074451446533,nan,3.2324159145355225
750,5540,960000,688.2158374107428,2768,0.15673437528312206,0.25577418455034723,0.0,0.8019999861717224,0.3125,192.25,77.75884194096514,22.0,300.0,1.7747277736663818,0.6693667232990265,0.17373676374554634,0.7260329850018025,0.5190059542655945,nan,0.949822187423706
760,5613,972800,666.1115378531039,2788,0.33962500654160976,0.4079012483244209,0.0,0.9235000014305115,0.4375,165.75,135.4827018478743,9.0,400.0,1.8004843413829803,0.42365784496068953,-0.5122793212532997,9.337790417671204,4.13861083984375,nan,2.1262025833129883
770,5689,985600,662.3222258094642,2807,0.20285937748849392,0.3256589974024012,0.0,0.9325000047683716,0.3125,175.9375,99.19832959153092,15.0,400.0,1.7708922803401947,1.0931284964084624,-0.0016025807708501816,2.7047402650117873,1.3330587148666382,nan,0.42040470242500305
780,5762,998400,692.7087735306656,2826,0.1374375019222498,0.29826791408567904,0.0,0.9010000228881836,0.1875,178.0625,99.22982713755981,11.0,400.0,1.8349286675453187,0.26680175960063934,0.039199606701731685,1.813759795576334,0.9277302622795105,nan,1.902387261390686
790,5834,1011200,677.4388672618542,2845,0.19028125144541264,0.3505056196202083,0.0,0.968500018119812,0.25,186.4375,106.77427636725055,7.0,400.0,1.8103354752063752,1.033265858888626,0.15453753732144832,1.1523983925580978,0.7126334309577942,nan,2.039005994796753
800,5911,1024000,682.0616477896398,2864,0.25306250154972076,0.3820885417374353,0.0,0.9775000214576721,0.3125,170.3125,117.53122922759721,5.0,400.0,1.8463005006313324,0.5955885663628578,-0.22143640071153642,4.07843679189682,1.7993191480636597,nan,1.2375720739364624
810,5984,1036800,589.779500157587,3046,0.10531250014901161,0.27867156309955077,0.0,0.8560000061988831,0.125,203.1875,112.03304130367077,19.0,400.0,1.8196339070796967,0.7989585936069489,0.42293120473623275,0.2734655439853668,0.5414677858352661,nan,1.3294858932495117
820,6056,1049600,581.2128617715622,3068,0.23831249866634607,0.3464140327694733,0.0,0.8830000162124634,0.375,171.8125,110.35353344478825,13.0,400.0,1.817883038520813,0.5197523042559624,-0.3982016444206238,6.165039587020874,2.666139602661133,nan,1.7094740867614746
830,6136,1062400,661.0894960991267,3090,0.1288125030696392,0.30705481134493884,0.0,0.9520000219345093,0.1875,168.3125,78.41374142170491,10.0,300.0,1.783637523651123,0.44657660126686094,0.17609377428889275,1.6866957180202007,1.0016052722930908,nan,0.4724106192588806
840,6213,1075200,655.8427553484804,3109,0.17346874810755253,0.2782880369798398,0.0,0.7839999794960022,0.3125,174.6875,78.93012633810996,48.0,300.0,1.7161944031715393,0.657814359664917,-0.18532738722860814,3.7954004406929016,1.6952108144760132,nan,2.752831220626831
850,6278,1088000,641.9620206696903,3128,0.1590625001117587,0.30844863318186944,0.0,0.9010000228881836,0.25,186.5,118.23863581757023,11.0,400.0,1.744340980052948,0.3250716045498848,-0.24712828565388917,5.321063888072968,2.3959603309631348,nan,2.568981409072876
860,6341,1100800,685.6391891676166,3147,0.1386249978095293,0.28116256459479433,0.0,0.9639999866485596,0.25,225.875,125.37487537381642,4.0,400.0,1.7309155106544494,0.37620639950037005,-0.27756417617201806,3.3396008014678955,1.3749271631240845,nan,0.7294406890869141
870,6412,1113600,654.4012446608375,3167,0.14692187495529652,0.30458757581360063,0.0,0.9549999833106995,0.25,214.0625,108.5365541822201,5.0,400.0,1.7459204852581025,0.3074489966034889,-0.13619596930220723,2.696427993476391,1.1945589780807495,nan,0.659745454788208
880,6493,1126400,665.0457022267169,3186,0.30418750271201134,0.3662384784388319,0.0,0.9190000295639038,0.4375,147.4375,107.94614904548472,18.0,400.0,1.7087151885032654,0.6363641440868377,-0.30644625015556815,4.905198121070862,2.129065752029419,nan,0.6736725568771362
890,6571,1139200,686.1554997723129,3205,0.19712499901652336,0.3425296736317288,0.0,0.8560000061988831,0.25,157.0,98.44986033509646,16.0,400.0,1.6492231369018555,0.9045663714408875,0.31070133596658706,1.5871388271450997,1.0877784490585327,nan,2.3964412212371826
900,6655,1152000,662.6999357014156,3225,0.24528124928474426,0.37324279651180964,0.0,0.9639999866485596,0.3125,116.25,71.99175299990965,4.0,200.0,1.637630081176758,0.8546489626169205,-0.16362714841961862,4.497215914726257,2.0686042308807373,nan,1.3855385780334473
910,6737,1164800,590.8281120880033,3425,0.1639375016093254,0.28976536433972366,0.0,0.7615000009536743,0.25,152.4375,73.92730276257886,30.0,300.0,1.6413567125797273,0.8017096549272538,0.08792266882956028,1.7144789099693298,0.928748607635498,nan,1.5355304479599
920,6814,1177600,613.4138587855987,3447,0.26890624687075615,0.4063468393557813,0.0,0.9819999933242798,0.3125,149.375,121.33830547275663,4.0,400.0,1.639398854970932,0.6358397543430329,-0.17061327621340752,5.34478726387024,2.485386610031128,nan,2.7426462173461914
930,6891,1190400,604.0661423567035,3468,0.23037499748170376,0.38353733483062585,0.0,0.9505000114440918,0.3125,132.5,95.20504188329524,11.0,300.0,1.5268719971179963,1.3788484334945679,0.12692380212247373,6.742629051208496,3.4829699993133545,nan,2.390692949295044
940,6962,1203200,609.0777491468876,3489,0.16124999895691872,0.3417902287988863,0.0,0.9909999966621399,0.1875,176.9375,112.56746241143574,1.0,400.0,1.7384168267250062,0.09383757412433624,0.06124614514410496,0.05768197393044829,0.07270296663045883,nan,0.5614890456199646
950,7040,1216000,608.3627175943747,3511,0.3037187522277236,0.41168552452966856,0.0,0.9865000247955322,0.4375,134.75,105.07705505960851,3.0,400.0,1.687868195772171,0.9898031234741211,0.31070348657667635,0.9534606643021106,0.7705552577972412,nan,1.6533986330032349
960,7113,1228800,715.2805499898145,3530,0.1784999966621399,0.37170451289488743,0.0,0.9819999933242798,0.1875,170.625,107.41210069168184,2.0,400.0,1.7237215518951416,0.6146881073713303,0.038959681242704394,3.041536960378289,1.5424909591674805,nan,0.6927602887153625
970,7197,1241600,729.5851345191965,3548,0.18434374872595072,0.3361837602851832,0.0,0.9639999866485596,0.3125,161.3125,102.35704589206354,4.0,400.0,1.7154673218727112,0.4831857904791832,-0.305376423895359,5.64693912267685,2.5009384155273438,nan,3.341442584991455
980,7283,1254400,712.4344150608488,3566,0.42946875002235174,0.43675313731014387,0.0,0.9819999933242798,0.5625,130.3125,121.84401849803707,2.0,363.0,1.7067387998104095,0.609998133778572,-0.3476756580173969,5.425846540927887,2.348180055618286,nan,0.6130723357200623
990,7362,1267200,720.8990712130842,3584,0.23234375193715096,0.3798007210004759,0.0,0.9909999966621399,0.3125,179.0625,128.03342764196387,1.0,400.0,1.6783536195755004,0.5926594942808151,-0.1443034965544939,4.4135470509529116,2.0456864833831787,nan,1.1208503246307373
1000,7441,1280000,721.927690365125,3601,0.2370624989271164,0.411064845081953,0.0,0.9819999933242798,0.25,108.0,80.48990619947324,2.0,300.0,1.692901849746704,0.6849791020154953,0.19563753195106984,5.029727065563202,2.6935718059539795,nan,2.0314126014709473
1010,7514,1292800,572.2630953979836,3778,0.10696875350549817,0.2654050339878925,0.0,0.9190000295639038,0.1875,160.9375,69.30229861808337,9.0,293.0,1.6072207272052765,0.6472645998001099,0.2599137671291828,0.19919790774583818,0.3434405028820038,nan,0.9085838198661804
1020,7586,1305600,584.280609190974,3800,0.18559375032782555,0.32997278361406784,0.0,0.9279999732971191,0.25,185.4375,122.05529932678057,8.0,400.0,1.6399420261383058,0.34344003796577455,0.1859445296227932,0.17451904639601706,0.2568046450614929,nan,1.4698097705841064
1030,7675,1318400,593.1553652975477,3823,0.28682812489569187,0.3934597417047477,0.0,0.9909999966621399,0.375,155.0,130.88783365920608,2.0,400.0,1.6030888736248017,1.1075183272361755,0.2916220806539059,2.203158161044121,1.3771703243255615,nan,2.6887359619140625
1040,7748,1331200,567.1687249876028,3845,0.13674999913200736,0.31716606078100795,0.0,0.9909999966621399,0.25,200.25,121.13654485744588,1.0,400.0,1.7729020893573761,0.33114572912454604,0.031139537692070007,2.409845042973757,1.218333125114441,nan,0.787537157535553
1050,7831,1344000,734.086372559516,3866,0.16365624777972698,0.3077018970204259,0.0,0.9054999947547913,0.25,168.9375,119.10524167201878,21.0,400.0,1.7610674738883971,0.4450597897171974,0.2679616786539555,0.25137837007641795,0.3760402202606201,nan,2.9187803268432617
